fileName,spoofType,illuminationCondition,environment,isSpoof
Data/test/5383/spoof/494485.png,5,1,1,1
Data/test/7545/spoof/494486.png,6,1,1,1
Data/test/7862/spoof/494487.png,6,3,1,1
Data/test/4996/spoof/494488.png,5,1,1,1
Data/test/6441/spoof/494489.png,3,1,1,1
Data/test/8577/live/494490.png,0,0,0,0
Data/test/7306/live/494491.png,0,0,0,0
Data/test/9983/live/494492.png,0,0,0,0
Data/test/5614/spoof/494493.png,2,1,1,1
Data/test/5785/spoof/494494.png,2,2,1,1
Data/test/7982/live/494495.png,0,0,0,0
Data/test/7598/live/494496.png,0,0,0,0
Data/test/5228/live/494497.png,0,0,0,0
Data/test/5663/spoof/494498.png,2,1,1,1
Data/test/5091/spoof/494499.png,1,1,1,1
Data/test/5206/live/494500.png,0,0,0,0
Data/test/5651/spoof/494501.png,5,1,1,1
Data/test/8124/live/494502.png,0,0,0,0
Data/test/6172/spoof/494503.png,3,1,1,1
Data/test/6656/spoof/494504.png,4,1,1,1
Data/test/7598/live/494505.png,0,0,0,0
Data/test/5158/spoof/494506.png,5,1,1,1
Data/test/6239/spoof/494507.png,3,1,1,1
Data/test/9680/spoof/494508.png,7,1,1,1
Data/test/5223/spoof/494509.png,5,1,1,1
Data/test/7278/spoof/494510.png,7,1,1,1
Data/test/8912/spoof/494511.png,8,2,1,1
Data/test/9849/spoof/494512.png,10,1,1,1
Data/test/5328/spoof/494513.png,5,1,1,1
Data/test/5768/spoof/494514.png,2,1,1,1
Data/test/6306/live/494515.png,0,0,0,0
Data/test/7889/live/494516.png,0,0,0,0
Data/test/8164/live/494517.png,0,0,0,0
Data/test/5752/spoof/494518.png,2,2,1,1
Data/test/9342/spoof/494519.png,9,1,1,1
Data/test/10108/spoof/494520.png,10,2,2,1
Data/test/9992/spoof/494521.png,10,4,1,1
Data/test/9062/spoof/494522.png,8,1,2,1
Data/test/5226/spoof/494523.png,5,1,1,1
Data/test/6604/spoof/494524.png,4,1,1,1
Data/test/6891/live/494525.png,0,0,0,0
Data/test/6267/live/494526.png,0,0,0,0
Data/test/7012/spoof/494527.png,4,1,1,1
Data/test/5150/spoof/494528.png,5,1,1,1
Data/test/6677/spoof/494529.png,4,1,1,1
Data/test/9508/spoof/494530.png,9,1,2,1
Data/test/7553/spoof/494531.png,6,1,1,1
Data/test/5457/spoof/494532.png,5,1,1,1
Data/test/5218/live/494533.png,0,0,0,0
Data/test/5010/spoof/494534.png,1,1,1,1
Data/test/5192/spoof/494535.png,5,1,1,1
Data/test/4930/live/494536.png,0,0,0,0
Data/test/6726/live/494537.png,0,0,0,0
Data/test/6245/spoof/494538.png,3,1,1,1
Data/test/5010/spoof/494539.png,1,1,1,1
Data/test/9647/spoof/494540.png,9,4,2,1
Data/test/7854/spoof/494541.png,7,1,1,1
Data/test/7429/live/494542.png,0,0,0,0
Data/test/5980/spoof/494543.png,2,1,1,1
Data/test/10088/spoof/494544.png,10,1,2,1
Data/test/6074/live/494545.png,0,0,0,0
Data/test/9454/spoof/494546.png,9,4,1,1
Data/test/5594/spoof/494547.png,2,2,1,1
Data/test/5590/spoof/494548.png,2,2,1,1
Data/test/7894/spoof/494549.png,6,4,1,1
Data/test/5929/live/494550.png,0,0,0,0
Data/test/6837/live/494551.png,0,0,0,0
Data/test/5226/spoof/494552.png,7,1,1,1
Data/test/7533/live/494553.png,0,0,0,0
Data/test/5298/spoof/494554.png,1,4,1,1
Data/test/6267/spoof/494555.png,3,1,1,1
Data/test/6038/live/494556.png,0,0,0,0
Data/test/6399/spoof/494557.png,3,1,1,1
Data/test/9680/spoof/494558.png,7,1,1,1
Data/test/6289/spoof/494559.png,3,3,1,1
Data/test/9983/live/494560.png,0,0,0,0
Data/test/8479/live/494561.png,0,0,0,0
Data/test/6135/live/494562.png,0,0,0,0
Data/test/5596/spoof/494563.png,2,1,1,1
Data/test/10169/live/494564.png,0,0,0,0
Data/test/9684/spoof/494565.png,9,2,1,1
Data/test/7662/spoof/494566.png,6,1,1,1
Data/test/5168/spoof/494567.png,1,1,1,1
Data/test/5284/live/494568.png,0,0,0,0
Data/test/6920/live/494569.png,0,0,0,0
Data/test/6708/spoof/494570.png,4,1,1,1
Data/test/5426/live/494571.png,0,0,0,0
Data/test/5545/spoof/494572.png,2,2,1,1
Data/test/7776/live/494573.png,0,0,0,0
Data/test/6090/spoof/494574.png,3,1,1,1
Data/test/5231/spoof/494575.png,5,1,1,1
Data/test/7760/spoof/494576.png,6,1,1,1
Data/test/5091/spoof/494577.png,7,1,1,1
Data/test/6158/spoof/494578.png,3,1,1,1
Data/test/7396/live/494579.png,0,0,0,0
Data/test/5052/spoof/494580.png,5,1,1,1
Data/test/5774/spoof/494581.png,7,1,1,1
Data/test/6799/live/494582.png,0,0,0,0
Data/test/9494/spoof/494583.png,9,1,2,1
Data/test/9343/spoof/494584.png,9,1,1,1
Data/test/5162/spoof/494585.png,7,1,1,1
Data/test/5354/spoof/494586.png,7,1,1,1
Data/test/6990/live/494587.png,0,0,0,0
Data/test/7823/spoof/494588.png,6,2,1,1
Data/test/5168/spoof/494589.png,7,1,1,1
Data/test/9194/live/494590.png,0,0,0,0
Data/test/7351/live/494591.png,0,0,0,0
Data/test/5433/live/494592.png,0,0,0,0
Data/test/5072/spoof/494593.png,7,1,1,1
Data/test/6656/live/494594.png,0,0,0,0
Data/test/6135/live/494595.png,0,0,0,0
Data/test/8101/spoof/494596.png,6,4,2,1
Data/test/10157/spoof/494597.png,10,1,1,1
Data/test/9799/live/494598.png,0,0,0,0
Data/test/5162/spoof/494599.png,5,1,1,1
Data/test/8787/live/494600.png,0,0,0,0
Data/test/5478/spoof/494601.png,2,1,1,1
Data/test/5585/spoof/494602.png,5,1,1,1
Data/test/9769/spoof/494603.png,7,1,1,1
Data/test/5536/spoof/494604.png,2,1,1,1
Data/test/5253/live/494605.png,0,0,0,0
Data/test/7160/live/494606.png,0,0,0,0
Data/test/6708/spoof/494607.png,4,1,1,1
Data/test/5349/spoof/494608.png,5,1,1,1
Data/test/10090/spoof/494609.png,10,1,2,1
Data/test/5914/live/494610.png,0,0,0,0
Data/test/8161/live/494611.png,0,0,0,0
Data/test/8924/spoof/494612.png,8,3,1,1
Data/test/7830/spoof/494613.png,6,2,1,1
Data/test/5665/spoof/494614.png,2,1,1,1
Data/test/5614/spoof/494615.png,5,1,1,1
Data/test/5304/spoof/494616.png,1,1,1,1
Data/test/9917/spoof/494617.png,10,2,1,1
Data/test/7193/spoof/494618.png,7,1,1,1
Data/test/8630/spoof/494619.png,7,1,1,1
Data/test/6950/spoof/494620.png,4,1,2,1
Data/test/6011/spoof/494621.png,3,1,1,1
Data/test/8787/spoof/494622.png,8,1,1,1
Data/test/9941/live/494623.png,0,0,0,0
Data/test/7669/live/494624.png,0,0,0,0
Data/test/5284/spoof/494625.png,1,4,1,1
Data/test/5129/spoof/494626.png,1,1,1,1
Data/test/7639/live/494627.png,0,0,0,0
Data/test/6657/live/494628.png,0,0,0,0
Data/test/6245/spoof/494629.png,3,1,1,1
Data/test/5799/live/494630.png,0,0,0,0
Data/test/6604/live/494631.png,0,0,0,0
Data/test/5620/spoof/494632.png,2,1,1,1
Data/test/6284/spoof/494633.png,3,1,1,1
Data/test/7639/spoof/494634.png,6,1,1,1
Data/test/6329/spoof/494635.png,3,4,1,1
Data/test/5935/live/494636.png,0,0,0,0
Data/test/5501/spoof/494637.png,2,2,1,1
Data/test/7807/live/494638.png,0,0,0,0
Data/test/9917/spoof/494639.png,10,2,1,1
Data/test/5585/spoof/494640.png,5,1,1,1
Data/test/4978/spoof/494641.png,5,1,1,1
Data/test/9014/spoof/494642.png,8,1,2,1
Data/test/6084/live/494643.png,0,0,0,0
Data/test/6441/spoof/494644.png,3,1,1,1
Data/test/5575/live/494645.png,0,0,0,0
Data/test/5791/live/494646.png,0,0,0,0
Data/test/4978/spoof/494647.png,5,1,1,1
Data/test/9510/spoof/494648.png,9,1,2,1
Data/test/8049/spoof/494649.png,6,2,2,1
Data/test/5214/spoof/494650.png,1,2,1,1
Data/test/5545/spoof/494651.png,2,1,1,1
Data/test/9596/spoof/494652.png,9,2,2,1
Data/test/5893/live/494653.png,0,0,0,0
Data/test/9632/spoof/494654.png,9,3,2,1
Data/test/6323/spoof/494655.png,3,1,1,1
Data/test/5433/spoof/494656.png,5,1,1,1
Data/test/9807/live/494657.png,0,0,0,0
Data/test/6999/spoof/494658.png,4,4,2,1
Data/test/9824/spoof/494659.png,10,1,1,1
Data/test/5162/spoof/494660.png,7,1,1,1
Data/test/7322/live/494661.png,0,0,0,0
Data/test/7789/spoof/494662.png,6,2,1,1
Data/test/6787/spoof/494663.png,4,2,1,1
Data/test/7598/spoof/494664.png,6,1,1,1
Data/test/5501/spoof/494665.png,2,2,1,1
Data/test/7325/live/494666.png,0,0,0,0
Data/test/7170/spoof/494667.png,7,1,1,1
Data/test/5256/spoof/494668.png,1,3,1,1
Data/test/9977/spoof/494669.png,10,3,1,1
Data/test/9760/spoof/494670.png,10,1,1,1
Data/test/9690/live/494671.png,0,0,0,0
Data/test/7010/spoof/494672.png,7,1,1,1
Data/test/8828/live/494673.png,0,0,0,0
Data/test/6336/spoof/494674.png,3,1,1,1
Data/test/8479/live/494675.png,0,0,0,0
Data/test/8425/live/494676.png,0,0,0,0
Data/test/10157/live/494677.png,0,0,0,0
Data/test/6708/spoof/494678.png,4,1,1,1
Data/test/9495/spoof/494679.png,9,1,2,1
Data/test/8726/spoof/494680.png,8,1,1,1
Data/test/6857/spoof/494681.png,4,1,2,1
Data/test/5988/spoof/494682.png,2,1,1,1
Data/test/5075/spoof/494683.png,5,1,1,1
Data/test/9319/live/494684.png,0,0,0,0
Data/test/9983/live/494685.png,0,0,0,0
Data/test/6441/spoof/494686.png,3,1,1,1
Data/test/6029/live/494687.png,0,0,0,0
Data/test/6886/spoof/494688.png,4,1,2,1
Data/test/7607/spoof/494689.png,6,1,1,1
Data/test/5212/spoof/494690.png,1,2,1,1
Data/test/9596/live/494691.png,0,0,0,0
Data/test/6617/spoof/494692.png,4,1,1,1
Data/test/7900/spoof/494693.png,6,4,1,1
Data/test/5590/spoof/494694.png,5,1,1,1
Data/test/8793/spoof/494695.png,8,1,1,1
Data/test/5935/spoof/494696.png,2,1,1,1
Data/test/6655/live/494697.png,0,0,0,0
Data/test/9342/spoof/494698.png,9,1,1,1
Data/test/9735/spoof/494699.png,7,1,1,1
Data/test/6229/spoof/494700.png,3,1,1,1
Data/test/5520/spoof/494701.png,2,2,1,1
Data/test/5478/spoof/494702.png,2,1,1,1
Data/test/6964/spoof/494703.png,4,2,2,1
Data/test/6959/spoof/494704.png,4,2,2,1
Data/test/5052/spoof/494705.png,5,1,1,1
Data/test/7888/live/494706.png,0,0,0,0
Data/test/7712/live/494707.png,0,0,0,0
Data/test/9680/spoof/494708.png,9,1,1,1
Data/test/5946/live/494709.png,0,0,0,0
Data/test/7010/spoof/494710.png,4,1,1,1
Data/test/6920/spoof/494711.png,4,1,2,1
Data/test/6047/spoof/494712.png,3,4,1,1
Data/test/5614/live/494713.png,0,0,0,0
Data/test/6084/spoof/494714.png,3,1,1,1
Data/test/5471/spoof/494715.png,5,1,1,1
Data/test/7012/spoof/494716.png,4,1,1,1
Data/test/6370/live/494717.png,0,0,0,0
Data/test/9494/spoof/494718.png,9,1,2,1
Data/test/6434/live/494719.png,0,0,0,0
Data/test/9163/live/494720.png,0,0,0,0
Data/test/5545/spoof/494721.png,5,1,1,1
Data/test/9060/live/494722.png,0,0,0,0
Data/test/5010/spoof/494723.png,1,1,1,1
Data/test/5663/spoof/494724.png,7,1,1,1
Data/test/7816/live/494725.png,0,0,0,0
Data/test/9489/live/494726.png,0,0,0,0
Data/test/9645/spoof/494727.png,9,4,2,1
Data/test/6919/spoof/494728.png,4,1,2,1
Data/test/8757/live/494729.png,0,0,0,0
Data/test/9680/spoof/494730.png,9,1,1,1
Data/test/5023/spoof/494731.png,1,1,1,1
Data/test/6992/spoof/494732.png,4,4,2,1
Data/test/8359/live/494733.png,0,0,0,0
Data/test/6794/spoof/494734.png,4,1,1,1
Data/test/7859/live/494735.png,0,0,0,0
Data/test/8787/spoof/494736.png,8,1,1,1
Data/test/6424/live/494737.png,0,0,0,0
Data/test/5988/spoof/494738.png,2,1,1,1
Data/test/10102/spoof/494739.png,7,1,1,1
Data/test/5035/spoof/494740.png,7,1,1,1
Data/test/5148/spoof/494741.png,5,1,1,1
Data/test/6809/spoof/494742.png,4,2,1,1
Data/test/5158/spoof/494743.png,7,1,1,1
Data/test/8978/spoof/494744.png,8,4,1,1
Data/test/9005/spoof/494745.png,8,1,2,1
Data/test/5294/spoof/494746.png,1,3,1,1
Data/test/6813/spoof/494747.png,4,3,1,1
Data/test/5113/spoof/494748.png,5,1,1,1
Data/test/9983/spoof/494749.png,10,3,1,1
Data/test/5023/spoof/494750.png,1,1,1,1
Data/test/6178/live/494751.png,0,0,0,0
Data/test/6638/live/494752.png,0,0,0,0
Data/test/6074/live/494753.png,0,0,0,0
Data/test/5502/spoof/494754.png,2,1,1,1
Data/test/5260/spoof/494755.png,5,1,1,1
Data/test/10047/live/494756.png,0,0,0,0
Data/test/8406/live/494757.png,0,0,0,0
Data/test/7282/live/494758.png,0,0,0,0
Data/test/6153/live/494759.png,0,0,0,0
Data/test/5524/spoof/494760.png,5,1,1,1
Data/test/6868/spoof/494761.png,4,1,2,1
Data/test/8098/spoof/494762.png,6,4,2,1
Data/test/5052/live/494763.png,0,0,0,0
Data/test/6289/spoof/494764.png,3,4,1,1
Data/test/6172/spoof/494765.png,3,1,1,1
Data/test/5072/live/494766.png,0,0,0,0
Data/test/10077/spoof/494767.png,10,1,2,1
Data/test/9298/spoof/494768.png,9,1,1,1
Data/test/5478/spoof/494769.png,2,1,1,1
Data/test/9764/spoof/494770.png,10,1,1,1
Data/test/9753/spoof/494771.png,10,1,1,1
Data/test/5228/spoof/494772.png,1,2,1,1
Data/test/5916/spoof/494773.png,2,1,1,1
Data/test/8774/spoof/494774.png,8,1,1,1
Data/test/5075/spoof/494775.png,1,1,1,1
Data/test/10138/spoof/494776.png,10,3,2,1
Data/test/6708/spoof/494777.png,4,1,1,1
Data/test/7325/spoof/494778.png,7,1,1,1
Data/test/6824/live/494779.png,0,0,0,0
Data/test/5354/spoof/494780.png,1,1,1,1
Data/test/9250/spoof/494781.png,9,3,1,1
Data/test/7378/live/494782.png,0,0,0,0
Data/test/5966/live/494783.png,0,0,0,0
Data/test/7868/spoof/494784.png,6,3,1,1
Data/test/8114/spoof/494785.png,6,1,1,1
Data/test/7669/spoof/494786.png,6,1,1,1
Data/test/5260/spoof/494787.png,7,1,1,1
Data/test/5467/live/494788.png,0,0,0,0
Data/test/5594/spoof/494789.png,2,2,1,1
Data/test/9310/live/494790.png,0,0,0,0
Data/test/9250/spoof/494791.png,9,3,1,1
Data/test/6656/live/494792.png,0,0,0,0
Data/test/5253/spoof/494793.png,5,1,1,1
Data/test/6278/spoof/494794.png,3,2,1,1
Data/test/7020/live/494795.png,0,0,0,0
Data/test/5168/spoof/494796.png,5,1,1,1
Data/test/6958/spoof/494797.png,4,2,2,1
Data/test/5282/spoof/494798.png,1,4,1,1
Data/test/6267/spoof/494799.png,3,1,1,1
Data/test/6090/live/494800.png,0,0,0,0
Data/test/5614/spoof/494801.png,2,1,1,1
Data/test/5506/live/494802.png,0,0,0,0
Data/test/5567/spoof/494803.png,7,1,1,1
Data/test/9284/live/494804.png,0,0,0,0
Data/test/6708/spoof/494805.png,4,1,1,1
Data/test/6984/live/494806.png,0,0,0,0
Data/test/5306/spoof/494807.png,5,1,1,1
Data/test/9428/spoof/494808.png,9,3,1,1
Data/test/9453/live/494809.png,0,0,0,0
Data/test/5570/spoof/494810.png,7,1,1,1
Data/test/7706/live/494811.png,0,0,0,0
Data/test/7902/spoof/494812.png,6,4,1,1
Data/test/5520/spoof/494813.png,2,2,1,1
Data/test/6823/spoof/494814.png,4,3,1,1
Data/test/9088/spoof/494815.png,8,2,2,1
Data/test/5545/spoof/494816.png,5,1,1,1
Data/test/6329/spoof/494817.png,3,4,1,1
Data/test/10102/live/494818.png,0,0,0,0
Data/test/10007/live/494819.png,0,0,0,0
Data/test/6269/live/494820.png,0,0,0,0
Data/test/5916/spoof/494821.png,2,1,1,1
Data/test/7332/spoof/494822.png,7,1,1,1
Data/test/9890/spoof/494823.png,10,2,1,1
Data/test/4943/spoof/494824.png,7,1,1,1
Data/test/5228/spoof/494825.png,7,1,1,1
Data/test/7859/spoof/494826.png,7,1,1,1
Data/test/9217/spoof/494827.png,7,1,1,1
Data/test/5980/spoof/494828.png,2,1,1,1
Data/test/5501/spoof/494829.png,2,2,1,1
Data/test/8734/live/494830.png,0,0,0,0
Data/test/9010/spoof/494831.png,8,1,2,1
Data/test/6011/spoof/494832.png,3,1,1,1
Data/test/9169/spoof/494833.png,9,1,1,1
Data/test/8244/live/494834.png,0,0,0,0
Data/test/9985/spoof/494835.png,10,4,1,1
Data/test/6153/spoof/494836.png,3,1,1,1
Data/test/10007/spoof/494837.png,10,1,2,1
Data/test/6823/spoof/494838.png,4,3,1,1
Data/test/5148/spoof/494839.png,1,1,1,1
Data/test/6745/spoof/494840.png,7,1,1,1
Data/test/9713/spoof/494841.png,10,1,1,1
Data/test/7664/spoof/494842.png,6,1,1,1
Data/test/5223/spoof/494843.png,1,2,1,1
Data/test/9983/live/494844.png,0,0,0,0
Data/test/6158/spoof/494845.png,3,1,1,1
Data/test/7362/live/494846.png,0,0,0,0
Data/test/7573/spoof/494847.png,6,1,1,1
Data/test/5315/live/494848.png,0,0,0,0
Data/test/6090/spoof/494849.png,3,1,1,1
Data/test/5072/spoof/494850.png,5,1,1,1
Data/test/5294/live/494851.png,0,0,0,0
Data/test/5148/spoof/494852.png,5,1,1,1
Data/test/6708/spoof/494853.png,4,1,1,1
Data/test/5695/live/494854.png,0,0,0,0
Data/test/6153/spoof/494855.png,3,1,1,1
Data/test/8049/spoof/494856.png,6,2,2,1
Data/test/8986/spoof/494857.png,8,1,2,1
Data/test/5478/spoof/494858.png,2,1,1,1
Data/test/6323/spoof/494859.png,3,1,1,1
Data/test/10007/spoof/494860.png,10,1,2,1
Data/test/9345/spoof/494861.png,9,2,1,1
Data/test/5520/spoof/494862.png,2,2,1,1
Data/test/7714/live/494863.png,0,0,0,0
Data/test/5383/spoof/494864.png,5,1,1,1
Data/test/8901/live/494865.png,0,0,0,0
Data/test/5458/spoof/494866.png,1,4,2,1
Data/test/5162/spoof/494867.png,5,1,1,1
Data/test/9596/spoof/494868.png,9,2,2,1
Data/test/7193/live/494869.png,0,0,0,0
Data/test/4992/spoof/494870.png,5,1,1,1
Data/test/7439/spoof/494871.png,7,1,1,1
Data/test/5614/spoof/494872.png,2,1,1,1
Data/test/6293/spoof/494873.png,3,3,1,1
Data/test/7036/live/494874.png,0,0,0,0
Data/test/7745/live/494875.png,0,0,0,0
Data/test/8630/spoof/494876.png,8,1,1,1
Data/test/6766/spoof/494877.png,4,2,1,1
Data/test/8624/spoof/494878.png,8,1,1,1
Data/test/5061/live/494879.png,0,0,0,0
Data/test/5214/live/494880.png,0,0,0,0
Data/test/4943/spoof/494881.png,1,1,1,1
Data/test/8244/live/494882.png,0,0,0,0
Data/test/6708/spoof/494883.png,4,1,1,1
Data/test/5383/spoof/494884.png,5,1,1,1
Data/test/6687/spoof/494885.png,4,1,1,1
Data/test/5624/spoof/494886.png,2,1,1,1
Data/test/6708/spoof/494887.png,4,1,1,1
Data/test/5858/live/494888.png,0,0,0,0
Data/test/6794/spoof/494889.png,4,1,1,1
Data/test/9342/spoof/494890.png,9,1,1,1
Data/test/5185/spoof/494891.png,7,1,1,1
Data/test/7816/spoof/494892.png,7,1,1,1
Data/test/6470/live/494893.png,0,0,0,0
Data/test/9499/spoof/494894.png,9,1,2,1
Data/test/8978/spoof/494895.png,8,4,1,1
Data/test/10047/live/494896.png,0,0,0,0
Data/test/5252/spoof/494897.png,1,2,1,1
Data/test/8161/live/494898.png,0,0,0,0
Data/test/5785/spoof/494899.png,2,1,1,1
Data/test/6230/live/494900.png,0,0,0,0
Data/test/9856/spoof/494901.png,7,1,1,1
Data/test/10169/spoof/494902.png,10,1,1,1
Data/test/4943/spoof/494903.png,1,1,1,1
Data/test/9859/spoof/494904.png,7,1,1,1
Data/test/7889/spoof/494905.png,6,4,1,1
Data/test/9403/spoof/494906.png,9,2,1,1
Data/test/7729/live/494907.png,0,0,0,0
Data/test/9215/spoof/494908.png,9,1,1,1
Data/test/7226/live/494909.png,0,0,0,0
Data/test/5594/spoof/494910.png,2,2,1,1
Data/test/6958/spoof/494911.png,4,2,2,1
Data/test/6747/spoof/494912.png,4,1,1,1
Data/test/9255/spoof/494913.png,9,1,1,1
Data/test/9355/spoof/494914.png,9,2,1,1
Data/test/9268/spoof/494915.png,9,1,1,1
Data/test/7020/spoof/494916.png,4,1,1,1
Data/test/6575/spoof/494917.png,4,1,1,1
Data/test/4931/live/494918.png,0,0,0,0
Data/test/9857/spoof/494919.png,10,1,1,1
Data/test/6056/spoof/494920.png,3,1,1,1
Data/test/8789/live/494921.png,0,0,0,0
Data/test/6047/spoof/494922.png,3,1,1,1
Data/test/10068/spoof/494923.png,10,1,2,1
Data/test/6657/spoof/494924.png,4,1,1,1
Data/test/10109/spoof/494925.png,10,2,2,1
Data/test/4998/spoof/494926.png,1,1,1,1
Data/test/9215/spoof/494927.png,9,1,1,1
Data/test/9268/spoof/494928.png,9,1,1,1
Data/test/10105/spoof/494929.png,10,2,2,1
Data/test/6313/spoof/494930.png,3,1,1,1
Data/test/9841/spoof/494931.png,10,1,1,1
Data/test/6745/spoof/494932.png,4,1,1,1
Data/test/5354/live/494933.png,0,0,0,0
Data/test/7900/live/494934.png,0,0,0,0
Data/test/8415/live/494935.png,0,0,0,0
Data/test/8870/spoof/494936.png,8,2,1,1
Data/test/5501/spoof/494937.png,2,2,1,1
Data/test/5563/spoof/494938.png,2,2,1,1
Data/test/6158/spoof/494939.png,3,1,1,1
Data/test/10006/spoof/494940.png,10,4,1,1
Data/test/9170/spoof/494941.png,9,1,1,1
Data/test/6709/live/494942.png,0,0,0,0
Data/test/5735/spoof/494943.png,5,1,1,1
Data/test/5091/spoof/494944.png,7,1,1,1
Data/test/8004/live/494945.png,0,0,0,0
Data/test/8110/live/494946.png,0,0,0,0
Data/test/8522/live/494947.png,0,0,0,0
Data/test/5412/live/494948.png,0,0,0,0
Data/test/5536/spoof/494949.png,5,1,1,1
Data/test/8717/spoof/494950.png,7,1,1,1
Data/test/5620/spoof/494951.png,2,1,1,1
Data/test/7241/live/494952.png,0,0,0,0
Data/test/9314/live/494953.png,0,0,0,0
Data/test/9684/spoof/494954.png,9,2,1,1
Data/test/4973/live/494955.png,0,0,0,0
Data/test/8890/live/494956.png,0,0,0,0
Data/test/7459/live/494957.png,0,0,0,0
Data/test/9131/spoof/494958.png,8,1,1,1
Data/test/9584/spoof/494959.png,9,2,2,1
Data/test/5276/spoof/494960.png,7,1,1,1
Data/test/6731/spoof/494961.png,4,1,1,1
Data/test/7568/spoof/494962.png,6,1,1,1
Data/test/5448/spoof/494963.png,5,1,1,1
Data/test/9739/live/494964.png,0,0,0,0
Data/test/5010/spoof/494965.png,1,1,1,1
Data/test/5091/spoof/494966.png,1,1,1,1
Data/test/10105/spoof/494967.png,10,2,2,1
Data/test/5185/spoof/494968.png,1,1,1,1
Data/test/8731/spoof/494969.png,8,1,1,1
Data/test/6454/spoof/494970.png,3,1,1,1
Data/test/8814/spoof/494971.png,8,2,2,1
Data/test/9062/spoof/494972.png,8,1,2,1
Data/test/6047/live/494973.png,0,0,0,0
Data/test/8871/live/494974.png,0,0,0,0
Data/test/7658/spoof/494975.png,6,1,1,1
Data/test/5301/live/494976.png,0,0,0,0
